gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,TotalServiceCost,cluster_label
1,1,0,0.1074619709897184,1,1,1.006827416284438,0.0,1.0,0.0,1.0,0.0,0.4661492444820255,1
0,0,1,-0.5438997767844324,1,0,0.3788999195990463,1.0,0.0,0.0,0.0,1.0,-0.364860162743703,0
0,1,0,-0.7474503229638545,1,1,0.3128022883690051,1.0,0.0,1.0,0.0,0.0,-0.5451110070542278,0
0,0,1,0.1888821894614873,1,0,-1.339638492382025,0.0,1.0,1.0,0.0,0.0,-0.6104961172453005,0
0,0,0,-1.276681743030352,0,1,-0.9430527050017778,0.0,1.0,0.0,1.0,0.0,-0.9869022921290436,0
0,0,0,-0.5846098860203168,1,1,0.4449975508290876,0.0,1.0,1.0,0.0,0.0,-0.3825318141466955,0
0,0,0,1.5323157942456735,0,1,-0.2159787614713245,0.0,1.0,1.0,0.0,0.0,0.7908658390120151,1
1,0,0,0.8809540464715226,1,0,0.3458511039840257,0.0,1.0,1.0,0.0,0.0,0.7864479261612669,1
0,0,0,0.1481720802256029,1,1,-0.2820763927013657,1.0,0.0,0.0,0.0,1.0,-0.1121555476809083,0
0,0,1,0.351722626405025,1,0,1.238169125589582,1.0,0.0,0.0,0.0,1.0,0.8447643757911426,1
0,0,1,-1.2359716337944675,1,1,0.5441439976741493,0.0,1.0,0.0,0.0,1.0,-0.9312365902096168,0
1,0,0,1.288055138830367,1,1,-1.4718337548421077,0.0,1.0,0.0,1.0,0.0,-0.4373139334959727,0
0,0,1,-1.1545514153226988,1,0,1.1059738631294995,1.0,0.0,1.0,0.0,0.0,-0.8296245946424091,0
1,0,1,1.206634920358598,1,1,-1.4718337548421077,0.0,1.0,0.0,0.0,1.0,-0.4549855848989654,0
1,0,1,-0.3403492306050102,1,0,0.1806070259089227,1.0,0.0,1.0,0.0,0.0,-0.2605974194660464,0
1,0,0,-0.2589290121332414,1,0,-0.51341810200651,1.0,0.0,1.0,0.0,0.0,-0.4399646812064216,0
0,0,0,0.0260417525179496,1,0,-0.3481740239314069,0.0,1.0,0.0,1.0,0.0,-0.2155347083884152,0
0,0,0,-1.1545514153226988,1,0,0.4449975508290876,0.0,1.0,1.0,0.0,0.0,-0.8649678974483944,0
1,0,0,-1.276681743030352,1,0,0.1475582102939021,1.0,0.0,0.0,0.0,1.0,-0.9723231797215748,0
1,0,1,1.4916056850097892,1,1,1.1390226787445203,0.0,1.0,1.0,0.0,0.0,2.0150694899543296,1
1,0,0,0.066751861753834,1,1,1.172071494359541,0.0,1.0,1.0,0.0,0.0,0.4992835908626367,1
0,0,0,-0.788160432199739,1,0,0.4780463664441082,1.0,0.0,0.0,1.0,0.0,-0.5490871286199012,0
0,0,1,-0.0960885751897036,1,1,-1.3065896767670044,1.0,0.0,0.0,1.0,0.0,-0.6714633145856251,0
1,0,1,1.6137360127174425,1,0,1.337315572434644,0.0,1.0,0.0,0.0,1.0,2.3371353367738705,1
0,0,1,-0.5438997767844324,1,1,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.834926090063307,0
0,0,1,1.573025903481558,1,0,1.006827416284438,0.0,1.0,0.0,1.0,0.0,1.9770754394378955,1
1,0,1,-0.5846098860203168,1,1,0.7093880757492524,0.0,1.0,0.0,0.0,1.0,-0.3189138690959221,0
1,0,0,-0.5846098860203168,1,0,0.6432904445192112,0.0,1.0,0.0,0.0,1.0,-0.3348183553586155,0
1,0,0,1.3287652480662513,1,0,1.4695108348947263,1.0,0.0,0.0,0.0,1.0,2.127284476363333,1
1,0,0,0.7588237187638693,1,0,1.006827416284438,1.0,0.0,1.0,0.0,0.0,1.1376719977957457,1
1,1,0,-0.788160432199739,1,0,1.4034132036646851,1.0,0.0,0.0,0.0,1.0,-0.3882751008526682,0
0,0,0,1.3287652480662513,1,0,-0.1498811302412833,1.0,0.0,0.0,1.0,0.0,0.7201792334000445,1
0,0,1,0.1074619709897184,1,0,-1.2735408611519838,1.0,0.0,0.0,1.0,0.0,-0.6007767089736545,0
1,1,0,-1.1952615245585831,1,1,0.5110951820591287,0.0,1.0,0.0,1.0,0.0,-0.8967768699737811,0
0,0,0,1.003084374179176,1,1,1.4695108348947263,0.0,1.0,0.0,1.0,0.0,1.7420424757780937,1
0,0,1,1.3287652480662513,1,0,0.4780463664441082,1.0,0.0,0.0,0.0,1.0,1.265791470467442,1
1,0,1,-0.8288705414356234,1,1,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.8967768699737811,0
1,0,0,0.7995338279997538,1,0,-0.3481740239314069,0.0,1.0,1.0,0.0,0.0,0.2377431500983457,0
0,0,0,0.8809540464715226,1,0,0.5441439976741493,1.0,0.0,0.0,0.0,1.0,0.9295883025255072,1
0,0,0,-1.276681743030352,1,0,0.1806070259089227,1.0,0.0,1.0,0.0,0.0,-0.9718813884364998,0
0,0,1,1.1659248111227136,1,1,0.4780463664441082,0.0,1.0,0.0,0.0,1.0,1.1261854243838003,1
1,0,0,-1.1952615245585831,1,1,-0.4803692863914894,0.0,1.0,1.0,0.0,0.0,-0.9365380856305144,0
1,0,1,0.4738529541126783,1,1,-1.438784939227087,0.0,1.0,1.0,0.0,0.0,-0.5945916309826071,0
0,0,0,-1.07313119685093,1,1,-0.6125645488515719,0.0,1.0,1.0,0.0,0.0,-0.8808723837110878,0
1,0,1,-1.276681743030352,1,0,0.3458511039840257,1.0,0.0,1.0,0.0,0.0,-0.9696724320111256,0
1,0,1,-0.2182189028973569,0,0,-0.6125645488515719,1.0,0.0,0.0,1.0,0.0,-0.4541020023288157,0
1,0,1,1.4508955757739046,1,0,0.5110951820591287,1.0,0.0,1.0,0.0,0.0,1.4005378124152608,1
0,0,1,0.1074619709897184,0,1,-0.7778086269266749,0.0,1.0,1.0,0.0,0.0,-0.3688362843093763,0
1,0,1,0.5552731725844472,1,1,-1.3065896767670044,0.0,1.0,1.0,0.0,0.0,-0.4947468005556988,0
0,0,0,1.573025903481558,1,0,-1.3065896767670044,1.0,0.0,0.0,1.0,0.0,-0.2186272473839389,0
0,0,1,0.1481720802256029,1,1,-1.5048825704571285,1.0,0.0,0.0,0.0,1.0,-0.7006215394005629,0
1,0,1,1.4916056850097892,1,0,0.742436891364273,0.0,1.0,1.0,0.0,0.0,1.6492663059123822,1
0,0,1,-0.2589290121332414,1,0,-0.1498811302412833,1.0,0.0,1.0,0.0,0.0,-0.3136123736750243,0
1,0,1,1.0437944834150603,1,1,0.3458511039840257,1.0,0.0,0.0,0.0,1.0,0.9189853116837116,1
1,1,0,1.6137360127174425,1,1,-1.3065896767670044,0.0,1.0,1.0,0.0,0.0,-0.2075824652570685,0
1,1,0,1.1252147018868293,1,0,0.2467046571389639,1.0,0.0,1.0,0.0,0.0,0.9057315731314672,1
0,0,1,0.0260417525179496,1,0,-0.2159787614713245,1.0,0.0,0.0,1.0,0.0,-0.1572182587585395,0
0,0,1,0.2703024079332562,1,1,-0.4473204707764688,0.0,1.0,1.0,0.0,0.0,-0.1240839123779283,0
0,0,0,-0.503189667548548,1,1,0.5441439976741493,1.0,0.0,0.0,0.0,1.0,-0.2871048965705354,0
1,0,0,0.7588237187638693,1,0,-1.5048825704571285,1.0,0.0,1.0,0.0,0.0,-0.5747110231542405,0
1,0,1,-0.4624795583126635,1,1,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.8172544386603143,0
0,0,0,0.066751861753834,1,0,-0.1168323146262627,1.0,0.0,0.0,1.0,0.0,-0.086531653146569,0
0,0,0,1.084504592650945,1,1,-1.4718337548421077,1.0,0.0,0.0,1.0,0.0,-0.4814930620034543,0
0,0,1,1.5323157942456735,1,1,1.502559650509747,0.0,1.0,1.0,0.0,0.0,2.3989861166843447,1
1,1,0,-1.276681743030352,1,0,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.9939709526902406,0
0,0,0,1.573025903481558,1,0,0.6432904445192112,0.0,1.0,1.0,0.0,0.0,1.6320364457944645,1
0,0,0,0.8402439372356382,1,1,-1.438784939227087,0.0,1.0,1.0,0.0,0.0,-0.5110930781034669,0
1,0,0,-1.276681743030352,1,1,0.1806070259089227,0.0,1.0,0.0,0.0,1.0,-0.9718813884364998,0
0,0,0,-1.0324210876150457,1,1,0.4449975508290876,0.0,1.0,1.0,0.0,0.0,-0.7615887367408876,0
1,0,0,-1.276681743030352,0,1,-1.3065896767670044,0.0,1.0,1.0,0.0,0.0,-0.9917619962648664,0
1,0,0,-0.8695806506715078,0,1,-0.7447598113116543,0.0,1.0,0.0,0.0,1.0,-0.798699204687172,0
1,0,0,-1.276681743030352,1,1,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.9939709526902406,0
0,0,0,0.4331428448767939,1,0,-1.4718337548421077,1.0,0.0,0.0,1.0,0.0,-0.6228662732273954,0
1,0,0,-1.1952615245585831,1,1,1.2051203099745615,0.0,1.0,0.0,0.0,1.0,-0.8689440190140677,0
1,0,1,-1.276681743030352,0,1,-1.1413455986919014,0.0,1.0,1.0,0.0,0.0,-0.9895530398394924,0
0,0,1,-0.0553784659538192,1,0,1.3042667568196231,1.0,0.0,0.0,1.0,0.0,0.4215283246894691,1
0,0,0,0.3110125171691406,1,1,-0.0176858677812009,0.0,1.0,1.0,0.0,0.0,0.1281789113997914,0
1,1,1,1.573025903481558,1,0,1.337315572434644,0.0,1.0,1.0,0.0,0.0,2.290747251841015,1
0,1,0,-0.7067402137279701,1,1,0.8415833382093348,1.0,0.0,0.0,0.0,1.0,-0.4063885435407356,0
1,0,0,0.7995338279997538,1,0,1.2712179412046027,0.0,1.0,1.0,0.0,0.0,1.3634273444689764,1
1,0,0,-0.5846098860203168,1,0,-1.4718337548421077,1.0,0.0,0.0,1.0,0.0,-0.8437619157648032,0
0,0,0,-0.0553784659538192,1,0,0.6763392601342318,1.0,0.0,1.0,0.0,0.0,0.1613132577804026,0
1,0,1,0.3110125171691406,1,0,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.6493737503318843,0
0,0,1,1.1252147018868293,0,1,-0.1498811302412833,0.0,1.0,0.0,0.0,1.0,0.5876418478775999,1
0,0,1,1.4916056850097892,0,0,-0.678662180081613,1.0,0.0,0.0,0.0,1.0,0.3384715630954037,1
0,1,0,-0.2589290121332414,1,1,0.7093880757492524,0.0,1.0,1.0,0.0,0.0,-0.0149614649644488,0
1,0,0,-0.6660301044920857,1,1,0.5441439976741493,1.0,0.0,1.0,0.0,0.0,-0.4302452729347757,0
0,0,0,-1.1952615245585831,1,1,-1.3065896767670044,1.0,0.0,0.0,0.0,1.0,-0.9696724320111256,0
1,1,0,0.8402439372356382,1,0,1.3042667568196231,0.0,1.0,1.0,0.0,0.0,1.4323467849406477,1
0,0,0,-1.0324210876150457,1,0,0.4780463664441082,0.0,1.0,1.0,0.0,0.0,-0.7584961977453638,0
1,0,0,-1.1952615245585831,0,1,-1.1413455986919014,0.0,1.0,1.0,0.0,0.0,-0.9630455627350036,0
0,0,1,1.0437944834150603,1,1,0.9407297850543966,0.0,1.0,1.0,0.0,0.0,1.3802154133018194,1
1,0,0,-0.8288705414356234,1,1,-0.3481740239314069,1.0,0.0,0.0,0.0,1.0,-0.7165260256632563,0
0,0,1,1.573025903481558,1,1,0.2136558415239433,0.0,1.0,1.0,0.0,0.0,1.2242630896704094,1
1,0,0,0.4331428448767939,1,1,0.8746321538243554,0.0,1.0,1.0,0.0,0.0,0.7259225201060172,1
1,0,0,-0.9102907599073924,1,0,0.1806070259089227,0.0,1.0,0.0,1.0,0.0,-0.6935528788393659,0
1,0,1,1.1252147018868293,1,1,1.3042667568196231,0.0,1.0,0.0,0.0,1.0,1.7539708404751135,1
1,0,1,-1.276681743030352,1,1,0.1806070259089227,0.0,1.0,0.0,0.0,1.0,-0.9718813884364998,0
1,0,0,-0.788160432199739,1,0,0.6102416289041906,0.0,1.0,1.0,0.0,0.0,-0.5261139817960108,0
0,0,0,-0.3810593398408947,1,1,-1.4718337548421077,0.0,1.0,0.0,1.0,0.0,-0.7995827872573217,0
1,0,0,-1.276681743030352,1,0,-1.5048825704571285,1.0,0.0,0.0,0.0,1.0,-0.9944127439753154,0
1,0,0,-0.2182189028973569,1,0,-1.4718337548421077,1.0,0.0,0.0,0.0,1.0,-0.7642394844513364,0
0,0,1,1.003084374179176,1,1,1.006827416284438,0.0,1.0,1.0,0.0,0.0,1.3894930302883903,1
0,0,0,0.5959832818203317,1,0,0.3128022883690051,1.0,0.0,1.0,0.0,0.0,0.5337433110984723,1
0,0,1,0.636693391056216,1,0,1.0398762318994583,1.0,0.0,1.0,0.0,0.0,1.032967463233014,1
0,0,1,0.7588237187638693,1,1,0.4780463664441082,0.0,1.0,0.0,1.0,0.0,0.7771703091746958,1
1,1,0,-0.9917109783791612,1,0,0.1806070259089227,1.0,0.0,1.0,0.0,0.0,-0.7554036587498401,0
0,0,0,-1.276681743030352,1,1,0.9737786006694172,0.0,1.0,0.0,0.0,1.0,-0.9612783975947042,0
1,0,1,1.003084374179176,1,1,-1.5048825704571285,1.0,0.0,0.0,1.0,0.0,-0.5243468166557115,0
0,0,0,-0.8695806506715078,1,1,0.3788999195990463,0.0,1.0,0.0,0.0,1.0,-0.6334692640691909,0
0,0,0,-1.07313119685093,1,0,1.502559650509747,1.0,0.0,1.0,0.0,0.0,-0.7112245302423585,0
0,0,0,-0.6253199952562012,0,1,-0.9430527050017778,0.0,1.0,1.0,0.0,0.0,-0.7324305119259497,0
1,0,1,-0.5846098860203168,1,0,0.6102416289041906,1.0,0.0,0.0,0.0,1.0,-0.3427705984899621,0
1,0,0,0.2295922986973717,1,0,-0.0837834990112421,1.0,0.0,1.0,0.0,0.0,0.038053489244529,0
1,1,0,-0.503189667548548,1,0,1.4034132036646851,0.0,1.0,0.0,1.0,0.0,-0.0573734283316311,0
0,0,1,1.4508955757739046,1,0,0.2797534727539845,1.0,0.0,1.0,0.0,0.0,1.1902451607196485,1
1,0,0,-1.1952615245585831,1,0,0.1806070259089227,1.0,0.0,1.0,0.0,0.0,-0.9100306085260256,0
1,0,0,0.5959832818203317,1,0,0.4780463664441082,1.0,0.0,0.0,0.0,1.0,0.637564263091054,1
1,0,1,-1.1545514153226988,1,1,-0.51341810200651,0.0,1.0,1.0,0.0,0.0,-0.9162156865170732,0
0,0,1,0.4738529541126783,1,0,0.9737786006694172,1.0,0.0,1.0,0.0,0.0,0.824441976677701,1
0,0,0,1.288055138830367,1,1,0.1145093946788815,1.0,0.0,0.0,0.0,1.0,0.9198688942538612,1
0,1,0,1.369475357302136,1,1,1.3703643880496643,0.0,1.0,1.0,0.0,0.0,2.087965051991674,1
0,0,1,0.6774035002921005,1,0,-1.3065896767670044,1.0,0.0,1.0,0.0,0.0,-0.4616124541750876,0
1,0,0,1.6137360127174425,1,0,1.337315572434644,1.0,0.0,1.0,0.0,0.0,2.3371353367738705,1
0,0,0,0.351722626405025,1,1,0.5441439976741493,0.0,1.0,0.0,0.0,1.0,0.4643820793417262,1
1,1,0,0.6774035002921005,1,0,0.8415833382093348,1.0,0.0,1.0,0.0,0.0,0.9454927887882006,1
1,0,0,-1.0324210876150457,0,1,-0.9761015206167984,0.0,1.0,0.0,0.0,1.0,-0.894567913548407,0
1,1,0,-1.1545514153226988,1,0,0.3128022883690051,1.0,0.0,1.0,0.0,0.0,-0.8720365580095915,0
1,1,1,1.573025903481558,1,0,0.2797534727539845,1.0,0.0,0.0,1.0,0.0,1.2869974521510332,1
1,1,0,-1.2359716337944675,1,0,-0.51341810200651,1.0,0.0,1.0,0.0,0.0,-0.959511232454405,0
1,0,0,0.8809540464715226,1,1,0.0153629478338196,0.0,1.0,0.0,0.0,1.0,0.5478806322208664,1
1,0,1,-0.2182189028973569,1,0,-1.438784939227087,0.0,1.0,1.0,0.0,0.0,-0.7523111197543164,0
1,0,1,-0.3403492306050102,1,1,0.3458511039840257,1.0,0.0,0.0,1.0,0.0,-0.2075824652570685,0
1,0,0,1.4101854665380202,1,1,1.7669501754299115,0.0,1.0,1.0,0.0,0.0,2.489995121409757,1
0,1,0,1.6137360127174425,1,0,0.8085345225943142,1.0,0.0,1.0,0.0,0.0,1.8281917763676827,1
0,0,0,-1.1138413060868144,1,1,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.9586276498842552,0
1,0,0,0.1888821894614873,0,0,-0.7778086269266749,1.0,0.0,1.0,0.0,0.0,-0.3326093989332414,0
0,0,0,-0.8288705414356234,1,0,-0.51341810200651,1.0,0.0,0.0,1.0,0.0,-0.7430335027677453,0
1,0,1,-1.07313119685093,1,0,-1.4718337548421077,1.0,0.0,1.0,0.0,0.0,-0.949791824182759,0
0,1,0,1.2473450295944826,1,1,0.8415833382093348,0.0,1.0,0.0,1.0,0.0,1.5021498079824684,1
1,0,1,1.5323157942456735,1,1,1.66780372858485,0.0,1.0,1.0,0.0,0.0,2.5536130664605303,1
1,0,0,-0.3403492306050102,1,0,1.2051203099745615,0.0,1.0,1.0,0.0,0.0,0.0680952966296164,0
1,0,0,-0.5846098860203168,1,0,1.1390226787445203,1.0,0.0,1.0,0.0,0.0,-0.2155347083884152,0
1,0,0,0.636693391056216,1,1,1.5356084661247675,1.0,0.0,0.0,0.0,1.0,1.3510571884868814,1
1,1,0,1.4916056850097892,1,1,0.8415833382093348,1.0,0.0,0.0,1.0,0.0,1.7407171019228689,1
1,0,0,1.5323157942456735,1,1,1.006827416284438,0.0,1.0,1.0,0.0,0.0,1.935105267355788,1
1,1,0,-1.276681743030352,1,0,0.3128022883690051,1.0,0.0,0.0,1.0,0.0,-0.9701142232962006,0
1,0,1,0.8809540464715226,1,0,0.0484117634488403,0.0,1.0,1.0,0.0,0.0,0.5717373616149065,1
1,0,1,1.5323157942456735,1,1,-1.4718337548421077,1.0,0.0,1.0,0.0,0.0,-0.3842989792869948,0
1,0,0,-1.0324210876150457,1,0,-1.5048825704571285,1.0,0.0,1.0,0.0,0.0,-0.9440485374767864,0
0,0,0,-1.2359716337944675,1,1,0.1806070259089227,0.0,1.0,0.0,1.0,0.0,-0.9409559984812628,0
1,0,0,-0.2589290121332414,1,0,-1.438784939227087,0.0,1.0,1.0,0.0,0.0,-0.7615887367408876,0
1,0,1,1.573025903481558,1,0,-1.339638492382025,0.0,1.0,1.0,0.0,0.0,-0.2499944286242508,0
0,0,0,-1.0324210876150457,1,1,0.3128022883690051,0.0,1.0,1.0,0.0,0.0,-0.7739588927229824,0
1,1,0,1.3287652480662513,1,0,0.2136558415239433,0.0,1.0,0.0,1.0,0.0,1.0360600022285378,1
0,0,0,-1.276681743030352,1,0,-0.6456133644665925,1.0,0.0,0.0,1.0,0.0,-0.9829261705633702,0
1,0,1,-0.9510008691432766,1,0,-1.4718337548421077,1.0,0.0,1.0,0.0,0.0,-0.92328434707827,0
0,0,1,-1.1138413060868144,1,1,-0.4473204707764688,1.0,0.0,0.0,0.0,1.0,-0.8901500006976589,0
1,0,0,-0.8695806506715078,1,1,0.3458511039840257,1.0,0.0,1.0,0.0,0.0,-0.638328968205014,0
1,1,1,0.9623742649432916,1,1,1.337315572434644,0.0,1.0,1.0,0.0,0.0,1.5949259778481797,1
1,1,0,-0.9102907599073924,1,0,0.7093880757492524,1.0,0.0,1.0,0.0,0.0,-0.6228662732273954,0
0,0,1,0.7588237187638693,0,0,-0.1498811302412833,1.0,0.0,1.0,0.0,0.0,0.3490745539371993,1
1,0,0,-0.4217694490767791,1,0,0.742436891364273,1.0,0.0,0.0,1.0,0.0,-0.1572182587585395,0
0,0,0,-1.2359716337944675,1,0,-0.51341810200651,0.0,1.0,0.0,0.0,1.0,-0.959511232454405,0
0,0,0,-0.5846098860203168,1,0,-1.4718337548421077,1.0,0.0,0.0,0.0,1.0,-0.8437619157648032,0
1,0,0,-1.2359716337944675,1,0,0.7093880757492524,1.0,0.0,0.0,1.0,0.0,-0.9268186773588686,0
1,0,0,-1.276681743030352,1,1,-1.4718337548421077,1.0,0.0,0.0,0.0,1.0,-0.9939709526902406,0
1,0,1,-1.1952615245585831,1,0,-0.4803692863914894,1.0,0.0,1.0,0.0,0.0,-0.9365380856305144,0
1,0,0,-0.9102907599073924,1,1,0.1806070259089227,0.0,1.0,1.0,0.0,0.0,-0.6935528788393659,0
1,0,0,-1.1138413060868144,1,0,-1.4718337548421077,1.0,0.0,1.0,0.0,0.0,-0.9586276498842552,0
0,1,0,1.4508955757739046,1,1,0.8415833382093348,0.0,1.0,1.0,0.0,0.0,1.7009558862661356,1
0,0,0,-0.788160432199739,1,0,-1.4718337548421077,1.0,0.0,0.0,0.0,1.0,-0.8879410442722848,0
1,0,0,-1.276681743030352,1,1,-0.4803692863914894,1.0,0.0,0.0,1.0,0.0,-0.9807172141379962,0
0,0,1,1.4101854665380202,1,1,0.9737786006694172,0.0,1.0,1.0,0.0,0.0,1.7795947350094528,1
1,0,0,-1.2359716337944675,1,0,-0.3481740239314069,1.0,0.0,0.0,0.0,1.0,-0.9550933196036568,0
1,0,1,0.8402439372356382,1,0,-1.4718337548421077,1.0,0.0,0.0,1.0,0.0,-0.5345080162124322,0
1,0,0,1.4916056850097892,1,1,-1.339638492382025,0.0,1.0,0.0,1.0,0.0,-0.271200410307842,0
1,0,0,-1.1952615245585831,1,1,-0.3151252083163863,1.0,0.0,0.0,0.0,1.0,-0.9299112163543924,0
1,0,1,-1.07313119685093,1,1,0.1806070259089227,1.0,0.0,1.0,0.0,0.0,-0.8172544386603143,0
1,0,0,0.718113609527985,0,0,-0.678662180081613,0.0,1.0,1.0,0.0,0.0,-0.0308659512271422,0
1,0,0,1.4101854665380202,1,0,-1.5048825704571285,1.0,0.0,1.0,0.0,0.0,-0.4404064724914964,0
0,0,1,-1.1545514153226988,1,0,-1.438784939227087,1.0,0.0,0.0,1.0,0.0,-0.9656963104454525,0
0,0,0,-0.0146683567179348,1,0,-1.5048825704571285,1.0,0.0,1.0,0.0,0.0,-0.7341976770662489,0
1,0,0,-0.9917109783791612,1,0,-1.4718337548421077,1.0,0.0,0.0,1.0,0.0,-0.9321201727797664,0
0,0,1,0.1074619709897184,0,0,-0.6125645488515719,1.0,0.0,1.0,0.0,0.0,-0.2915228094212835,0
0,0,0,-1.1952615245585831,0,0,-1.009150336231819,1.0,0.0,0.0,1.0,0.0,-0.9577440673141056,0
1,0,0,-1.1545514153226988,1,0,0.7093880757492524,1.0,0.0,1.0,0.0,0.0,-0.8508305763260003,0
1,1,0,-1.0324210876150457,1,1,0.3458511039840257,0.0,1.0,0.0,0.0,1.0,-0.7708663537274586,0
0,0,1,-0.3403492306050102,1,0,-0.0176858677812009,1.0,0.0,0.0,1.0,0.0,-0.3242153645168199,0
1,0,0,0.7588237187638693,1,1,1.0398762318994583,0.0,1.0,1.0,0.0,0.0,1.160203353334561,1
0,0,0,-0.6253199952562012,1,0,-1.5048825704571285,1.0,0.0,1.0,0.0,0.0,-0.8601081933125714,0
0,0,0,0.351722626405025,1,1,0.7093880757492524,0.0,1.0,1.0,0.0,0.0,0.5549492927820635,1
0,0,0,1.573025903481558,1,0,0.8415833382093348,1.0,0.0,0.0,0.0,1.0,1.820239533236336,1
1,0,1,0.636693391056216,1,0,0.4780463664441082,0.0,1.0,1.0,0.0,0.0,0.6724657746119644,1
1,1,0,-1.2359716337944675,1,1,-1.5048825704571285,0.0,1.0,1.0,0.0,0.0,-0.986018709558894,0
0,0,0,0.066751861753834,1,0,-0.3151252083163863,1.0,0.0,1.0,0.0,0.0,-0.1766570753018314,0
0,0,0,-0.9510008691432766,1,1,-0.678662180081613,0.0,1.0,0.0,1.0,0.0,-0.8278574295021098,0
0,0,0,0.5959832818203317,1,1,1.3703643880496643,1.0,0.0,0.0,0.0,1.0,1.1981974038509953,1
0,1,0,-0.9102907599073924,0,0,-1.1413455986919014,1.0,0.0,0.0,0.0,1.0,-0.8702693928692922,0
1,0,0,-0.8695806506715078,1,0,-0.6456133644665925,1.0,0.0,0.0,0.0,1.0,-0.7841200922797031,0
0,0,0,0.718113609527985,1,0,1.172071494359541,1.0,0.0,1.0,0.0,0.0,1.2061496469823418,1
1,1,0,-1.276681743030352,1,0,-0.678662180081613,1.0,0.0,0.0,1.0,0.0,-0.983367961848445,0
1,0,0,-0.3403492306050102,1,0,0.8415833382093348,1.0,0.0,1.0,0.0,0.0,-0.0485376026301348,0
0,0,0,1.288055138830367,1,0,1.006827416284438,0.0,1.0,0.0,1.0,0.0,1.683284234863143,1
1,1,1,1.3287652480662513,1,1,0.7093880757492524,0.0,1.0,1.0,0.0,0.0,1.4668065051764831,1
1,0,1,-0.788160432199739,1,0,-0.6456133644665925,1.0,0.0,1.0,0.0,0.0,-0.7443588766229697,0
1,0,0,1.4101854665380202,1,1,-1.2735408611519838,0.0,1.0,1.0,0.0,0.0,-0.2332063597914078,0
1,0,1,-1.276681743030352,1,1,-1.4718337548421077,0.0,1.0,1.0,0.0,0.0,-0.9939709526902406,0
0,1,0,-1.2359716337944675,1,0,0.8085345225943142,0.0,1.0,1.0,0.0,0.0,-0.9241679296484198,0
1,0,1,0.1074619709897184,1,1,0.1475582102939021,0.0,1.0,0.0,1.0,0.0,0.0641191750639431,0
0,0,1,1.6137360127174425,1,1,1.006827416284438,0.0,1.0,0.0,1.0,0.0,2.0190456115200037,1
0,1,0,-0.1775087936614725,1,0,-1.2735408611519838,1.0,0.0,0.0,0.0,1.0,-0.681182722857271,0
0,0,0,-0.8288705414356234,1,0,-0.3481740239314069,1.0,0.0,0.0,1.0,0.0,-0.7165260256632563,0
1,0,0,-1.1952615245585831,1,1,0.4780463664441082,1.0,0.0,0.0,0.0,1.0,-0.8981022438290056,0
1,0,0,-1.0324210876150457,1,0,0.3458511039840257,1.0,0.0,0.0,1.0,0.0,-0.7708663537274586,0
1,0,1,1.4508955757739046,1,1,0.2136558415239433,0.0,1.0,1.0,0.0,0.0,1.1301615459494736,1
0,1,0,-1.2359716337944675,1,1,0.5110951820591287,1.0,0.0,0.0,0.0,1.0,-0.9321201727797664,0
1,0,0,1.369475357302136,1,0,0.7093880757492524,1.0,0.0,0.0,0.0,1.0,1.5048005556929174,1
1,0,1,1.288055138830367,1,0,0.9407297850543966,0.0,1.0,0.0,0.0,1.0,1.6267349503735664,1
0,0,0,1.6137360127174425,1,1,1.2051203099745615,0.0,1.0,0.0,1.0,0.0,2.209899446672324,1
0,0,0,0.6774035002921005,0,1,-0.7778086269266749,1.0,0.0,0.0,0.0,1.0,-0.115248086676432,0
0,1,0,-1.1952615245585831,1,1,0.742436891364273,0.0,1.0,1.0,0.0,0.0,-0.88749925298721,0
0,0,0,0.2703024079332562,1,0,1.2712179412046027,1.0,0.0,1.0,0.0,0.0,0.771868813753798,1
1,0,0,-1.1138413060868144,0,0,-0.7117109956966337,1.0,0.0,1.0,0.0,0.0,-0.9078216521006516,0
1,0,1,0.718113609527985,1,0,-0.3151252083163863,0.0,1.0,1.0,0.0,0.0,0.2121192555640064,0
1,0,1,-0.2996391213691258,1,0,-0.0837834990112421,0.0,1.0,1.0,0.0,0.0,-0.3180302865257725,0
0,1,0,-1.2359716337944675,1,0,0.2136558415239433,1.0,0.0,1.0,0.0,0.0,-0.9400724159111132,0
0,1,1,-0.3810593398408947,1,1,0.7754857069792936,0.0,1.0,0.0,0.0,1.0,-0.1086212174003098,0
1,0,1,1.206634920358598,1,0,1.7008525441998703,0.0,1.0,1.0,0.0,0.0,2.1745561438663383,1
0,0,1,0.1888821894614873,1,0,-1.4718337548421077,0.0,1.0,0.0,1.0,0.0,-0.6758812274363732,0
1,0,0,0.636693391056216,1,0,1.0729250475144791,0.0,1.0,1.0,0.0,0.0,1.0541734449166054,1
